  0.25896501541137695       0.42713689804077148       0.89142179489135742     
  0.48601031303405762       0.37894272804260254       0.89371228218078613     
  0.37247657775878906       0.21554350852966309       0.64177656173706055     
  0.30756664276123047       0.27278637886047363       0.72158718109130859     
  0.71822333335876465       0.18329453468322754       0.63458752632141113     
  0.63713359832763672       0.30758500099182129       0.58508968353271484     
  0.82764220237731934       0.18431735038757324       0.82507467269897461     
  0.43080472946166992       0.53875398635864258       0.84141469001770020     
  0.44543480873107910       0.42349123954772949       0.61734461784362793     
  0.52552223205566406       0.45312070846557617       0.60323333740234375     
  0.38074874877929688       0.24665760993957520       0.57620525360107422     
  0.52897524833679199       0.48960113525390625       0.72889804840087891     
  0.58488702774047852       0.19733619689941406       0.63239765167236328    
  0.61529803276062012       0.31549692153930664       0.56022977828979492     
  0.52306556701660156       0.16699600219726562       0.70249104499816895     
  0.76171875000000000       0.20859456062316895       0.85043334960937500     
  0.40306949615478516       0.39022231101989746       0.46892786026000977     
  0.27181100845336914       0.32924890518188477       0.68941974639892578     
  0.63148760795593262       0.41427445411682129       0.71219348907470703     
  0.25056838989257812       0.30491089820861816       0.63845467567443848     
